text,label,phishing_type,severity,confidence
"🚨 [보안 공지] 이는 귀하의 계정에 관한 빠른 공지입니다. 오늘 귀하의 접근이 제한됩니다. 중단을 방지하려면 최대한 빨리 응답하세요. 이 제안은 시간에 민감하며 곧 종료됩니다. 지금 지침을 따르십시오.

키워드: 곧 만료됨

감사합니다,
케이시 웡",1,urgency,medium,0.84
"경고합니다. 귀하의 계정과 관련하여 긴급 공지입니다. 귀하의 액세스 권한이 곧 만료됩니다. 중단을 피하려면 지금 행동하고 지침을 즉시 따르십시오. 이 작업은 시간에 민감한 작업이므로 곧 종료됩니다.

키워드: 기다리지 마세요, 지금, 마지막 기회, 지금 행동하세요

보안팀,
라일리 마르티네즈",1,urgency,medium,0.76
"제목: 분기별 로드맵

안녕하세요 팀, 오늘 동기화의 메모를 공유합니다. 다음 단계는 공유 문서에 있습니다. 당신의 생각을 알려주십시오.

만나기 전에 자유롭게 메모를 추가하세요.

드림
케이시 웡",0,legitimate,low,0.97
"제목: 분기별 로드맵

수정된 문서를 예제와 함께 공유합니다. 새로운 엔드포인트는 섹션 2에 설명되어 있습니다.

문서를 검토해 주셔서 감사합니다.

드림
조던 가르시아",0,legitimate,low,0.97
"주의: 귀하의 로그인이 일시 중지되었습니다. 보안 링크를 사용하여 비밀번호를 재설정하고 액세스를 복원하세요. 계속하려면 사용자 이름과 비밀번호를 입력하세요.

키워드: 2단계 보안 질문 로그인 백업 코드 프로필

올림
라일리 가르시아",1,credential_harvesting,high,0.92
"안녕하세요. 법원보안팀입니다. 귀하의 계정에 정책 위반이 있습니다. 양호한 상태를 유지하려면 오늘 공식적인 단계에 따라 계정을 검토하세요. 응답하지 않으면 보류될 수 있습니다.

키워드: 법무 부서 변호사 사회 보장

컴플라이언스팀,
카메론 브라운",1,authority_scam,high,0.81
"안녕하세요, 축하합니다! 당신은 환불의 승자입니다. $10,000의 선물을 받으려면 금액 처리를 위해 계좌번호를 알려주시기 바랍니다. 이 제안은 시간 제한이 있습니다.

키워드 : 라우팅 번호 현금 거래 무료

감사합니다,
조던 응우옌",1,financial_scam,medium,0.89
"제목: 문서 검토

안녕하세요 팀, 오늘 동기화의 최신 노트를 공유합니다. 다음 단계는 문서에 첨부되어 있습니다. 당신의 생각을 알려주십시오.

오늘 나중에 슬라이드를 공유하겠습니다.

드림
에이버리 싱",0,legitimate,low,0.96
"제목: 프로젝트 업데이트

안녕하세요 팀, 오늘 동기화의 메모를 공유합니다. 다음 단계는 공유 문서에 있습니다. 당신의 생각을 알려주십시오.

문서를 검토해 주셔서 감사합니다.

드림
모건 김",0,legitimate,low,0.98
"안녕하세요. 새로운 알림이 왔습니다. 업데이트를 보려면 여기를 클릭하십시오. 귀하의 편의를 위해 링크와 첨부 파일이 포함되어 있습니다. 자동 생성된 이 메시지에 답장하지 마세요.

키워드: 경고, 민감, 업데이트

계정 서비스,
라일리 마르티네즈",1,generic_phishing,medium,0.81
"친애하는 고객님께 새로운 알림이 왔습니다. 업데이트를 보려면 여기를 클릭하십시오. 귀하의 편의를 위해 링크와 첨부 파일이 포함되어 있습니다. 자동 생성된 이 메시지에 답장하지 마세요.

키워드: 경고, 여기를 클릭하세요, 기밀

IT 데스크,
샘 리",1,generic_phishing,medium,0.81
"안녕하세요. 귀하의 계정에 확인이 필요합니다. 액세스를 복원하려면 비밀번호를 재설정하고 사용자 이름, 2FA 인증 코드 및 복구 키를 입력하세요.

키워드: 백업 코드, 로그인, 2fa, 복구 키, 계정

보안팀,
테일러 리",1,credential_harvesting,high,0.84
"[안내] 수신인 귀하, 귀하의 프로필이 잠겼습니다. 보안 링크를 사용하여 비밀번호를 업데이트하고 액세스를 복원하세요. 계속하려면 2FA 코드를 입력하세요.

키워드: 복구 계정 재설정

올림
조던 파텔",1,credential_harvesting,high,0.86
"귀하의 계정에서 보안 경고가 감지되었습니다. 액세스를 인증하려면 정보를 업데이트하세요. 귀하의 계정은 재활성화될 때까지 일시적으로 보류될 수 있습니다.

키워드: 잠긴 악성코드 감지 복원

위험 운영,
케이시 응우옌",1,social_engineering,high,0.86
"제목: 연구토론

안녕하세요 팀, 오늘 동기화의 최신 노트를 공유합니다. 다음 단계는 문서에 첨부되어 있습니다. 당신의 생각을 알려주십시오.

이 초안에 대한 귀하의 의견에 감사드립니다.

드림
조던 웡",0,legitimate,low,0.99
"제목: 연구토론

제안서 초안을 첨부합니다. 고객을 위해 마무리할 수 있도록 금요일까지 피드백을 주시면 감사하겠습니다.

오늘 나중에 슬라이드를 공유하겠습니다.

드림
에이버리킴",0,legitimate,low,0.98
"제목: 회의 후속 조치

안녕하세요. 목요일 오후 2시 회의실에서 회의를 확인합니다. 초안 슬라이드를 가져오세요.

이 초안에 대한 귀하의 의견에 감사드립니다.

드림
에이버리 가르시아",0,legitimate,low,0.99
"IT 부서에서 귀하의 워크스테이션에서 맬웨어 감염을 감지했습니다. 바이러스 백신 검사를 실행하고 제공된 링크에서 보안 패치를 설치하여 문제를 해결하십시오.

키워드: 연결, 네트워크, 보안 소프트웨어, 데이터베이스, 오류, 헬프데스크

계정 서비스,
카메론 브라운",1,tech_support,high,0.82
"새로운 알림이 왔습니다. 업데이트를 보려면 여기를 클릭하십시오. 귀하의 편의를 위해 링크와 첨부 파일이 포함되어 있습니다. 자동 생성된 이 메시지에 답장하지 마세요.

키워드: 자동 생성, 공유하지 않음, 알림, 이동, 여기를 클릭

계정 서비스,
샘 웡",1,generic_phishing,medium,0.88
"제목: 주간 현황 보고서

워크숍에 참석해 주셔서 감사합니다. 다음은 참고 자료 및 슬라이드 데크에 대한 링크입니다.

오늘 나중에 슬라이드를 공유하겠습니다.

드림
조던 브라운",0,legitimate,low,1.0
"제목: 성과 피드백

지난 회의의 의사록을 찾아보십시오. 편의를 위해 작업 항목은 메모 끝에 나열되어 있습니다.

타이밍이 맞는지 알려주세요.

드림
모건 가르시아",0,legitimate,low,0.99
"제목: 성과 피드백

안녕하세요. 목요일 오후 2시 회의실에서 회의를 확인합니다. 초안 슬라이드를 가져오세요.

만나기 전에 자유롭게 메모를 추가하세요.

드림
제이미 리",0,legitimate,low,0.99
"안녕하세요. 새로운 알림이 왔습니다. 업데이트를 보려면 여기를 클릭하십시오. 귀하의 편의를 위해 링크와 첨부 파일이 포함되어 있습니다. 자동 생성된 이 메시지에 답장하지 마세요.

키워드: 공유하지 않음, 여기를 클릭하세요, 공지, 읽은 후 삭제, 전달

지원 데스크,
제이미 브라운",1,generic_phishing,low,0.8
"[안내] 수신인 귀하, 마지막 경고입니다. 응답하지 않으면 귀하의 계정이 보류됩니다. 법적 조치를 피하기 위해서는 즉각적인 조치가 필요합니다. 귀하의 사건이 해결되지 않은 경우 판사에게 회부됩니다.

키워드 : 기소 제한 형사 조치 필요

위험 운영,
제이미 웡",1,threats,high,0.89
"제목: 분기별 로드맵

워크숍에 참석해 주셔서 감사합니다. 다음은 참고자료와 슬라이드 데크에 대한 링크입니다.

문서를 검토해 주셔서 감사합니다.

드림
카메론 가르시아",0,legitimate,low,0.99
"🚨 [보안 공지] 행정준수팀입니다. 귀하의 계정에 정책 관련 문제가 있습니다. 양호한 상태를 유지하려면 오늘 공식적인 단계에 따라 계정을 검토하세요. 응답하지 않으면 보류될 수 있습니다.

키워드: 맥아피 노턴

지원 데스크,
모건 김",1,authority_scam,high,0.95
"제목: 연구실 예약 확인

분석에 도움을 주셔서 감사합니다. 명확성을 위해 변경 사항을 푸시하고 PR에 의견을 남겼습니다.

오늘 나중에 슬라이드를 공유하겠습니다.

드림
제이미 브라운",0,legitimate,low,0.96
"IT 부서에서 귀하의 워크스테이션에서 맬웨어 감염을 감지했습니다. 바이러스 백신 검사를 실행하고 제공된 링크에서 보안 패치를 설치하여 문제를 해결하십시오.

키워드: 오류, 감염, 연결, 기술 지원, 시스템 관리자, 수정

IT 데스크,
카메론 칸",1,tech_support,high,0.87
"안녕하세요. 귀하의 계정과 관련하여 긴급 공지드립니다. 귀하의 액세스 권한이 곧 만료됩니다. 중단을 피하려면 지금 행동하고 지침을 즉시 따르십시오. 이 작업은 시간에 민감한 작업이므로 곧 종료됩니다.

키워드: 24시간, 시간에 민감함, 시간 제한, 자정 만료

올림
케이시 응우옌",1,urgency,medium,0.84
"제목: 분기별 로드맵

워크숍에 참석해 주셔서 감사합니다. 다음은 참고자료와 슬라이드 데크에 대한 링크입니다.

오늘 나중에 슬라이드를 공유하겠습니다.

드림
샘 응우옌",0,legitimate,low,0.96
"안녕하세요. 귀하의 계정에서 비정상적인 활동이 감지되었습니다. 액세스를 복원하려면 정보를 업데이트하세요. 귀하의 계정은 재활성화될 때까지 제한될 수 있습니다.

키워드: 보안 경고 확인 재활성화 로그인 시도 접근 거부됨

위험 운영,
모건 리",1,social_engineering,high,0.78
"제목: 코드 검토 요약

좋은 아침입니다. 업데이트된 다음 주 일정이 아래에 포함되어 있습니다. 항목을 확인하고 의견을 추가하세요.

오늘 나중에 슬라이드를 공유하겠습니다.

드림
카메론 파텔",0,legitimate,low,0.96
"[안내] 수신인 귀하, 귀하의 계정을 확인해야 합니다. 액세스를 복원하려면 비밀번호를 재설정하고 사용자 이름, 2FA 인증 코드 및 복구 키를 입력하세요.

키워드: 로그인, 인증, 비밀번호, 계정 복구

감사합니다,
조던 웡",1,credential_harvesting,high,0.84
"경고합니다. 귀하의 계정에서 보안 경고가 감지되었습니다. 액세스를 복원하려면 정보를 업데이트하세요. 계정을 다시 활성화할 때까지 계정이 잠길 수 있습니다.

키워드: 위반 복구 임시 보류 의심스러운 활동

위험 운영,
알렉스 브라운",1,social_engineering,high,0.9
"안녕하세요. 귀하의 계정과 관련하여 긴급 공지드립니다. 귀하의 액세스 권한이 곧 만료됩니다. 중단을 피하려면 지금 행동하고 지침을 즉시 따르십시오. 이 작업은 시간에 민감한 작업이므로 곧 종료됩니다.

키워드: 재고가 있는 동안, 곧 종료됨, 24시간, 지금, 긴급

보안팀,
모건 김",1,urgency,medium,0.93
"[안내] 수신인 귀하, 귀하의 계정에서 로그인 시도가 감지되었습니다. 액세스를 복원하려면 정보를 확인하세요. 귀하의 계정은 복구될 때까지 일시적으로 보류될 수 있습니다.

키워드: 데이터 유출 보안 경고 확인

계정 서비스,
조던 칸",1,social_engineering,high,0.83
"제목: 네트워킹 이벤트 세부정보

지난 회의의 의사록을 찾아보십시오. 편의를 위해 작업 항목은 메모 끝에 나열되어 있습니다.

이 초안에 대한 귀하의 의견에 감사드립니다.

드림
케이시 리",0,legitimate,low,0.97
"계정 소유자님, 이는 귀하의 계정과 관련하여 24시간 전에 공지되는 것입니다. 24시간 이내에 액세스가 제한됩니다. 중단을 방지하려면 최대한 빨리 응답하세요. 이 제안은 시간에 민감하며 곧 종료됩니다. 지금 지침을 따르십시오.

키워드: 즉시, 서둘러, 지금 행동하라

IT 데스크,
모건 칸",1,urgency,high,0.85
"[안내] 수신인 귀하, 귀하의 계정은 확인이 필요합니다. 액세스를 복원하려면 비밀번호를 재설정하고 사용자 이름, 2FA 인증 코드 및 복구 키를 입력하세요.

키워드: 로그인, 백업 코드, 비밀번호, 2단계

컴플라이언스팀,
조던 마르티네즈",1,credential_harvesting,high,0.89
"[안내] 수신인 귀하, 귀하의 계정은 확인이 필요합니다. 액세스를 복원하려면 비밀번호를 재설정하고 사용자 이름, 2FA 인증 코드 및 복구 키를 입력하세요.

키워드: 재설정, 비밀번호 업데이트, 2fa, 복구 키, 비밀번호 변경, 로그인

올림
제이미 웡",1,credential_harvesting,high,0.79
"안녕하세요. 회의 후에 다시 만나자고 이야기를 나눴습니다. 출장 중에 예상치 못한 상황이 발생했습니다. 호텔에서 지갑을 도난당해 결제 인증에 실패했습니다. 임시 대출을 도와주실 수 있나요? 다음주에 다시 이전하겠습니다.

키워드 : 성실, zelle, 즉시, 날 믿어, 호텔, 정직

감사합니다,
카메론 가르시아",1,romance_dating,high,0.73
"제목: 프로젝트 업데이트

제안서 초안을 첨부합니다. 고객을 위해 마무리할 수 있도록 금요일까지 피드백을 주시면 감사하겠습니다.

문서를 검토해 주셔서 감사합니다.

드림
에이버리 파텔",0,legitimate,low,0.97
"공지, 이는 귀하의 계정에 대한 곧 종료되는 공지입니다. 오늘 귀하의 접근이 제한됩니다. 중단을 방지하려면 지금 양식을 작성하세요. 이 제안은 마지막 기회이며 자정에 만료됩니다. 즉시 지침을 따르십시오.

키워드: 오늘 즉시 만료됨

위험 운영,
알렉스 싱",1,urgency,medium,0.92
"제목 : 일정 확인

워크숍에 참석해 주셔서 감사합니다. 다음은 참고자료와 슬라이드 데크에 대한 링크입니다.

오늘 나중에 슬라이드를 공유하겠습니다.

드림
샘 가르시아",0,legitimate,low,0.97
"주의, 새로운 알림이 있습니다. 업데이트를 보려면 여기를 클릭하십시오. 귀하의 편의를 위해 링크와 첨부 파일이 포함되어 있습니다. 자동 생성된 이 메시지에 답장하지 마세요.

키워드 : 방문, 전파, 공유하지 않음, 공지

보안팀,
라일리 파텔",1,generic_phishing,low,0.77
"제목: 분기별 로드맵

수정된 문서를 예제와 함께 공유합니다. 새로운 엔드포인트는 섹션 2에 설명되어 있습니다.

오늘 나중에 슬라이드를 공유하겠습니다.

드림
에이버리 칸",0,legitimate,low,0.96
"경고합니다. 경찰경비팀입니다. 귀하의 계정에 보안 문제가 있습니다. 양호한 상태를 유지하려면 오늘 공식적인 단계에 따라 계정을 검토하세요. 미응답시 이용이 제한될 수 있습니다.

키워드: 연방 사회보장 인스타그램 관리자

계정 서비스,
제이미 응우옌",1,authority_scam,high,0.86
"제목: 온보딩 체크리스트

수정된 문서를 예제와 함께 공유합니다. 끝점은 섹션 2에 설명되어 있습니다.

이 초안에 대한 귀하의 의견에 감사드립니다.

드림
케이시 마르티네즈",0,legitimate,low,0.97
"안녕하세요, 축하드립니다! 당신은 보상의 승자입니다. €5,000 지불금을 청구하려면 금액 처리를 위해 라우팅 번호를 알려주십시오. 이 거래는 시간이 제한되어 있습니다.

키워드: 거래 신용카드 대출 수수료

지원 데스크,
알렉스 브라운",1,financial_scam,high,0.81
"[안내] 수신인 귀하, 귀하의 계정이 제한되었습니다. 보안 링크를 사용하여 비밀번호를 업데이트하고 액세스를 복원하세요. 계속하려면 사용자 이름과 비밀번호를 입력하세요.

키워드: 비밀번호를 잊어버렸습니다. 프로필 계정 로그인 기본 설정

보안팀,
조던 마르티네즈",1,credential_harvesting,high,0.95
"제목: 예산 계획

안녕하세요. 목요일 오후 2시 회의실에서 회의를 확인합니다. 검토를 위해 초안 슬라이드를 가져오십시오.

오늘 나중에 슬라이드를 공유하겠습니다.

드림
테일러 김",0,legitimate,low,0.99
"사용자 여러분, 축하드립니다! 당신은 보상의 승자입니다. ₹80,000를 결제하려면 해당 금액을 처리할 신용카드를 제공하세요. 이 거래는 오늘만 가능합니다.

키워드: 모기지 거래 청구

지원 데스크,
샘 파텔",1,financial_scam,high,0.92
"사용자 여러분, IT 부서에서 귀하의 워크스테이션에서 맬웨어 감염을 감지했습니다. 바이러스 백신 검사를 실행하고 제공된 링크에서 보안 패치를 설치하여 문제를 해결하십시오.

키워드: 악성 코드, 업그레이드, 시스템 관리자, 감염, 오류, 패치

감사합니다,
모건 칸",1,tech_support,high,0.84
"주의, 마지막 경고입니다. 응답하지 않으면 귀하의 계정이 제한됩니다. 법적 조치를 피하기 위해서는 즉각적인 조치가 필요합니다. 귀하의 사건이 해결되지 않은 경우 판사에게 회부됩니다.

키워드: 위반 삭제

계정 서비스,
라일리 응우옌",1,threats,high,0.9
"제목: 네트워킹 이벤트 세부정보

내일 훈련 세션에 대해 간단히 알려드립니다. 자료는 공유드라이브에 있습니다.

오늘 나중에 슬라이드를 공유하겠습니다.

드림
에이버리 마르티네즈",0,legitimate,low,0.95
"제목 : 일정 확인

안녕하세요 팀, 오늘 동기화의 메모를 공유합니다. 다음 단계는 공유 문서에 있습니다. 당신의 생각을 알려주십시오.

타이밍이 맞는지 알려주세요.

드림
모건 파텔",0,legitimate,low,0.97
"공지, 최종 경고입니다. 응답하지 않으면 귀하의 계정이 제한됩니다. 벌금을 피하려면 즉각적인 조치가 필요합니다. 귀하의 사건이 해결되지 않은 경우 법원에 회부됩니다.

키워드: 최종 경고 영장, 법원 결과 보류

위험 운영,
모건 가르시아",1,threats,high,0.93
"제목: 코드 검토 요약

안녕하세요 팀, 오늘 동기화의 메모를 공유합니다. 다음 단계는 공유 문서에 있습니다. 당신의 생각을 알려주십시오.

문서를 검토해 주셔서 감사합니다.

드림
조던 브라운",0,legitimate,low,0.97
"사용자님께, 귀하의 계정에서 로그인 시도가 감지되었습니다. 액세스를 확인하려면 정보를 업데이트하세요. 계정을 다시 활성화할 때까지 계정이 잠길 수 있습니다.

키워드: 계정 폐쇄 재활성화 로그인 시도 인증

위험 운영,
테일러 마르티네즈",1,social_engineering,high,0.95
"[안내] 수신인 귀하, 컨퍼런스 후에 다시 모임에 대해 이야기했습니다. 출장 중에 예상치 못한 상황이 발생했습니다. 호텔에서 지갑을 도난당해 결제 인증에 실패했습니다. 임시 대출을 도와주실 수 있나요? 다음주에 다시 이전하겠습니다.

키워드: 관계, 군인, 사고, 자선 행사

올림
라일리 파텔",1,romance_dating,high,0.81
"제목: 예산 계획

안녕하세요 팀, 오늘 동기화의 메모를 공유합니다. 다음 단계는 공유 문서에 있습니다. 당신의 생각을 알려주십시오.

이 초안에 대한 귀하의 의견에 감사드립니다.

드림
카메론 파텔",0,legitimate,low,0.98
"제목: 성과 피드백

워크숍에 참석해 주셔서 감사합니다. 다음은 참고 자료 및 슬라이드 데크에 대한 링크입니다.

문서를 검토해 주셔서 감사합니다.

드림
모건 싱",0,legitimate,low,0.99
"제목: 강의실 물류

좋은 아침입니다. 업데이트된 다음 주 일정이 아래에 포함되어 있습니다. 작업을 확인하고 의견을 추가하세요.

만나기 전에 자유롭게 메모를 추가하세요.

드림
에이버리 칸",0,legitimate,low,0.99
"제목: 성과 피드백

좋은 아침입니다. 업데이트된 다음 주 일정이 아래에 포함되어 있습니다. 항목을 확인하고 의견을 추가하세요.

문서를 검토해 주셔서 감사합니다.

드림
에이버리 리",0,legitimate,low,0.98
"제목: 송장 확인

지난 회의의 의사록을 찾아보십시오. 편의를 위해 작업 항목은 메모 끝에 나열되어 있습니다.

이 초안에 대한 귀하의 의견에 감사드립니다.

드림
테일러 리",0,legitimate,low,0.97
"안녕하세요. 귀하의 계정과 관련하여 긴급 공지를 드립니다. 귀하의 액세스 권한이 곧 만료됩니다. 중단을 피하려면 지금 행동하고 지침을 즉시 따르십시오. 이 작업은 시간에 민감한 작업이므로 곧 종료됩니다.

키워드: 즉시, 기한, 최대한 빨리, 48시간, 신속하게 조치, 신속

감사합니다,
라일리 파텔",1,urgency,medium,0.74
"안녕하세요, 축하드립니다! 귀하는 환불 대상으로 선정되었습니다. £2,500의 결제 금액을 상환하려면 총액을 처리할 계좌 번호를 알려주십시오. 이 제안은 오늘만 가능합니다.

키워드: 제안에 도움이 필요하다고 주장 경품 행사

위험 운영,
샘 리",1,financial_scam,high,0.73
"안녕하세요, 컨퍼런스 후에 다시 만나자고 이야기를 나눴습니다. 출장 중에 예상치 못한 상황이 발생했습니다. 호텔에서 지갑을 도난당해 결제 인증에 실패했습니다. 임시 대출을 도와주실 수 있나요? 다음주에 다시 이전하겠습니다.

키워드: 데이트, 도와주세요, 이라크, 호텔, 자선 갈라

지원 데스크,
라일리 가르시아",1,romance_dating,high,0.81
"제목: 팀 점심 계획

지난 회의의 의사록을 찾아보십시오. 편의를 위해 작업 항목은 메모 끝에 나열되어 있습니다.

이 초안에 대한 귀하의 의견에 감사드립니다.

드림
케이시 브라운",0,legitimate,low,0.97
"제목: 연구실 가용성

안녕하세요. 목요일 오후 2시 회의실에서 회의를 확인합니다. 검토를 위해 초안 슬라이드를 가져오십시오.

만나기 전에 자유롭게 메모를 추가하세요.

드림
라일리 마르티네즈",0,legitimate,low,0.96
"[안내] 수신인 귀하, 귀하의 계정에서 보안 경고가 감지되었습니다. 액세스를 확인하려면 정보를 업데이트하세요. 귀하의 계정은 복구될 때까지 일시적으로 보류될 수 있습니다.

키워드: 냉동 복구

계정 서비스,
에이버리 브라운",1,social_engineering,high,0.92
"제목: 강의실 물류

워크숍에 참석해 주셔서 감사합니다. 다음은 참고자료와 슬라이드 데크에 대한 링크입니다.

만나기 전에 자유롭게 메모를 추가하세요.

드림
제이미 응우옌",0,legitimate,low,0.97
"제목: 연구토론

안녕하세요 팀, 오늘 동기화의 메모를 공유합니다. 다음 단계는 공유 문서에 있습니다. 당신의 생각을 알려주십시오.

오늘 나중에 슬라이드를 공유하겠습니다.

드림
제이미 리",0,legitimate,low,1.0
"안녕하세요, 축하드립니다! 귀하는 보상을 받을 대상으로 선정되었습니다. ₹80,000 결제 금액을 징수하려면 총액을 처리할 계좌 번호를 알려주시기 바랍니다. 이 제안은 오늘만 가능합니다.

키워드: 라우팅 번호 잭팟 수수료 보상 사회보장번호

올림
알렉스 응우옌",1,financial_scam,medium,0.89
"[안내] 수신인 귀하, 귀하의 계정에 관한 긴급 공지입니다. 귀하의 액세스 권한은 오늘 만료됩니다. 중단을 방지하려면 지금 양식을 작성하세요. 이 제안은 시간에 민감하며 곧 종료됩니다. 지금 지침을 따르십시오.

키워드 : 최종공지 긴급조치 빠르게 종료 곧 마지막 기회

위험 운영,
조던 응우옌",1,urgency,medium,0.77
"🚨 [보안 공지] 귀하의 계정에 관한 긴급 공지입니다. 귀하의 액세스 권한이 곧 만료됩니다. 중단을 피하려면 지금 행동하고 지침을 즉시 따르십시오. 이 작업은 시간에 민감한 작업이므로 곧 종료됩니다.

키워드: 긴급, 지금, 만료, 즉시, 신속하게 조치

올림
모건 응우옌",1,urgency,medium,0.78
"친애하는 고객님, 컨퍼런스 후에 다시 미팅에 대해 이야기를 나눴습니다. 출장 중에 예상치 못한 상황이 발생했습니다. 호텔에서 지갑을 도난당해 결제 인증에 실패했습니다. 임시 대출을 도와주실 수 있나요? 다음주에 다시 이전하겠습니다.

키워드: 성실함, 회송, 회의

컴플라이언스팀,
에이버리킴",1,romance_dating,medium,0.79
"축하합니다! 귀하는 보상을 받을 대상으로 선정되었습니다. ₹80,000의 선물을 받으려면 합계를 처리할 계좌 번호를 제공해 주세요. 이 제안은 오늘만 가능합니다.

키워드: 암호화폐 투자 비용 합계

컴플라이언스팀,
카메론 칸",1,financial_scam,medium,0.89
"귀하의 계정에 확인이 필요합니다. 액세스를 복원하려면 비밀번호를 재설정하고 사용자 이름, 2FA 인증 코드 및 복구 키를 입력하세요.

키워드: 비밀번호 업데이트, 비밀번호 변경, 2fa, 재설정, 복구 키

감사합니다,
샘 김",1,credential_harvesting,high,0.89
"안녕하세요 변호사회계팀입니다. 귀하의 계정에 보안 위반 사항이 있습니다. 양호한 상태를 유지하려면 오늘 공식적인 단계에 따라 계정을 검토하세요. 미응답시 이용이 제한될 수 있습니다.

키워드: 관세청 마스터카드

위험 운영,
케이시 응우옌",1,authority_scam,high,0.93
"안녕하세요. 귀하의 계정과 관련하여 긴급 공지드립니다. 귀하의 액세스 권한이 곧 만료됩니다. 중단을 피하려면 지금 행동하고 지침을 즉시 따르십시오. 이 작업은 시간에 민감한 작업이므로 곧 종료됩니다.

키워드: 지금 행동하세요, 즉시, 자정 만료, 24시간

올림
조던 리",1,urgency,high,0.78
"[안내] 수신인 귀하, 컨퍼런스 후에 다시 모임에 대해 이야기했습니다. 출장 중에 예상치 못한 상황이 발생했습니다. 호텔에서 지갑을 도난당해 결제 인증에 실패했습니다. 임시 대출을 도와주실 수 있나요? 다음주에 다시 이전하겠습니다.

키워드: 우리가 만났어요, 외로워요, zelle, 여행자, 정직함, 카드

감사합니다,
조던 파텔",1,romance_dating,high,0.82
"안녕하세요. 귀하의 계정에 확인이 필요합니다. 액세스를 복원하려면 비밀번호를 재설정하고 사용자 이름, 2FA 인증 코드 및 복구 키를 입력하세요.

키워드: 백업코드, 개인정보, 보안코드

보안팀,
케이시 웡",1,credential_harvesting,high,0.9
"사용자 여러분, 귀하의 계정과 관련하여 긴급 공지를 드립니다. 귀하의 액세스 권한이 곧 만료됩니다. 중단을 피하려면 지금 행동하고 지침을 즉시 따르십시오. 이 작업은 시간에 민감한 작업이므로 곧 종료됩니다.

키워드: 즉시, 곧 만료됨, 마감일, 만료됨, 최종 통지

올림
테일러 가르시아",1,urgency,medium,0.84
"경고합니다. 이는 귀하의 계정에 관한 만료 알림입니다. 귀하의 액세스 권한은 24시간 이내에 만료됩니다. 중단을 방지하려면 지금 양식을 작성하세요. 이 제안은 시간에 민감하며 곧 종료됩니다. 지금 지침을 따르십시오.

키워드: 오늘은 재고가 마지막 마감일 동안에만 빠르게 진행됩니다.

감사합니다,
조던 칸",1,urgency,high,0.76
"안녕하세요. 귀하의 계정에서 보안 경고가 감지되었습니다. 액세스 권한을 확인하려면 정보를 확인해 주세요. 귀하의 계정은 재활성화될 때까지 일시적으로 보류될 수 있습니다.

키워드: 위반 위반 해킹 액세스 거부 확인

올림
제이미 응우옌",1,social_engineering,high,0.88
"공지, 우리는 회의 후에 다시 만나는 것에 대해 이야기했습니다. 출장 중에 예상치 못한 상황이 발생했습니다. 호텔에서 지갑을 도난당해 결제 인증에 실패했습니다. 임시 대출을 도와주실 수 있나요? 다음주에 다시 이전하겠습니다.

키워드: 여행자, 회의, 데이트, 성실함, 파견됨, 아프가니스탄

올림
에이버리 마르티네즈",1,romance_dating,medium,0.87
"귀하의 프로필이 제한되었습니다. 보안 링크를 사용하여 사용자 이름을 확인하고 액세스를 복원하세요. 계속하려면 인증 코드를 입력하세요.

키워드: 사용자 이름 프로필 로그인

위험 운영,
에이버리 브라운",1,credential_harvesting,high,0.88
"제목: 회의 후속 조치

다음주 수요일에 연구실을 예약했어요. 캘린더 초대에는 위치 및 장비 세부정보가 포함됩니다.

오늘 나중에 슬라이드를 공유하겠습니다.

드림
테일러 리",0,legitimate,low,0.98
"안녕하세요. 대행사 컴플라이언스팀입니다. 귀하의 계정에 보안 위반 사항이 있습니다. 양호한 상태를 유지하려면 오늘 기밀 단계에 따라 계정을 검토하세요. 응답하지 않으면 보류될 수 있습니다.

키워드: 연방 Google IRS

계정 서비스,
모건 칸",1,authority_scam,high,0.91
"안녕하세요, 마지막 경고입니다. 응답하지 않으면 귀하의 계정이 제한됩니다. 법적 조치를 피하기 위해서는 즉각적인 조치가 필요합니다. 귀하의 사건이 해결되지 않은 경우 법원에 회부됩니다.

키워드: 체포, 압수

감사합니다,
카메론 브라운",1,threats,high,0.96
"제목: 탑승을 환영합니다

안녕하세요 팀, 오늘 동기화의 메모를 공유합니다. 다음 단계는 공유 문서에 있습니다. 당신의 생각을 알려주십시오.

이 초안에 대한 귀하의 의견에 감사드립니다.

드림
제이미 리",0,legitimate,low,0.95
"안녕하세요. IT 부서에서 귀하의 워크스테이션에서 맬웨어 감염을 감지했습니다. 바이러스 백신 검사를 실행하고 제공된 링크에서 보안 패치를 설치하여 문제를 해결하십시오.

키워드: 시스템 관리자, 문제, 네트워크 관리자, 스캔

컴플라이언스팀,
알렉스 가르시아",1,tech_support,high,0.79
"안녕하세요, 컨퍼런스 후에 다시 만나자고 이야기를 나눴습니다. 출장 중에 예상치 못한 상황이 발생했습니다. 호텔에서 지갑을 도난당해 결제 인증에 실패했습니다. 임시 대출을 도와주실 수 있나요? 다음주에 다시 이전하겠습니다.

키워드: 좌초됨, 당신을 기억함, 관계, 이라크

올림
모건 싱",1,romance_dating,high,0.82
